name,nameWithOwner,url,stars,createdAt,updatedAt,language,releases,mergedPRs,issues_total,issues_closed,issues_closed_ratio
build-your-own-x,codecrafters-io/build-your-own-x,https://github.com/codecrafters-io/build-your-own-x,472206,2018-05-09T12:03:18Z,2026-03-04T23:02:47Z,Markdown,0,155,888,653,0.7353603603603603
awesome,sindresorhus/awesome,https://github.com/sindresorhus/awesome,442568,2014-07-11T13:42:37Z,2026-03-04T22:51:08Z,,0,694,365,349,0.9561643835616438
freeCodeCamp,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,437779,2014-12-24T17:49:19Z,2026-03-04T22:24:57Z,TypeScript,0,27753,21151,20970,0.9914424849888894
public-apis,public-apis/public-apis,https://github.com/public-apis/public-apis,404189,2016-03-20T23:49:42Z,2026-03-04T22:55:46Z,Python,0,1872,837,832,0.994026284348865
free-programming-books,EbookFoundation/free-programming-books,https://github.com/EbookFoundation/free-programming-books,383594,2013-10-11T06:50:37Z,2026-03-04T22:30:39Z,Python,0,7328,1263,1227,0.9714964370546318
developer-roadmap,kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,350183,2017-03-15T13:45:52Z,2026-03-04T22:52:28Z,TypeScript,1,4070,3084,3054,0.9902723735408561
coding-interview-university,jwasham/coding-interview-university,https://github.com/jwasham/coding-interview-university,337583,2016-06-06T02:34:12Z,2026-03-04T21:54:20Z,,0,415,525,454,0.8647619047619047
system-design-primer,donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,337300,2017-02-26T16:15:28Z,2026-03-04T22:52:10Z,Python,0,203,360,110,0.3055555555555556
awesome-python,vinta/awesome-python,https://github.com/vinta/awesome-python,285593,2014-06-27T21:00:06Z,2026-03-04T22:33:23Z,Python,0,641,0,0,0
awesome-selfhosted,awesome-selfhosted/awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,276666,2015-06-01T02:33:17Z,2026-03-04T23:00:52Z,,1,2395,807,807,1.0
996.ICU,996icu/996.ICU,https://github.com/996icu/996.ICU,275629,2019-03-26T07:31:14Z,2026-03-04T22:50:06Z,,0,1072,0,0,0
project-based-learning,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,260125,2017-04-12T05:07:46Z,2026-03-04T22:50:47Z,,0,182,227,82,0.36123348017621143
openclaw,openclaw/openclaw,https://github.com/openclaw/openclaw,260038,2025-11-24T10:16:47Z,2026-03-04T23:02:25Z,TypeScript,59,2684,14957,9924,0.6635020391789798
react,facebook/react,https://github.com/facebook/react,243609,2013-05-24T16:15:54Z,2026-03-04T22:57:18Z,JavaScript,118,12773,14383,13574,0.9437530417854412
linux,torvalds/linux,https://github.com/torvalds/linux,220864,2011-09-04T22:48:12Z,2026-03-04T22:53:02Z,C,0,0,0,0,0
Python,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,218328,2016-07-16T09:44:01Z,2026-03-04T21:58:50Z,Python,0,3046,1702,1540,0.9048178613396005
vue,vuejs/vue,https://github.com/vuejs/vue,209957,2013-07-29T03:24:51Z,2026-03-04T20:44:20Z,TypeScript,249,1136,10027,9668,0.9641966689937169
the-book-of-secret-knowledge,trimstray/the-book-of-secret-knowledge,https://github.com/trimstray/the-book-of-secret-knowledge,208681,2018-06-23T10:43:14Z,2026-03-04T23:01:33Z,,0,122,0,0,0
computer-science,ossu/computer-science,https://github.com/ossu/computer-science,202116,2014-05-04T00:18:39Z,2026-03-04T22:46:14Z,HTML,0,305,666,654,0.9819819819819819
javascript-algorithms,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,195720,2018-03-24T07:47:04Z,2026-03-04T20:55:48Z,JavaScript,0,304,371,233,0.628032345013477
tensorflow,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,194000,2015-11-07T01:19:20Z,2026-03-04T22:45:16Z,C++,221,42283,41191,40299,0.9783447840547692
ohmyzsh,ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,185106,2009-08-28T18:15:37Z,2026-03-04T22:50:06Z,Shell,0,3515,5032,4890,0.9717806041335453
You-Dont-Know-JS,getify/You-Dont-Know-JS,https://github.com/getify/You-Dont-Know-JS,184456,2013-11-16T02:37:24Z,2026-03-04T22:28:34Z,,0,370,949,949,1.0
CS-Notes,CyC2018/CS-Notes,https://github.com/CyC2018/CS-Notes,183803,2018-02-13T14:56:24Z,2026-03-04T22:50:08Z,,0,374,578,449,0.7768166089965398
vscode,microsoft/vscode,https://github.com/microsoft/vscode,182296,2015-09-03T20:23:38Z,2026-03-04T23:01:12Z,TypeScript,197,43271,231946,218634,0.9426073310167021
AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,182194,2023-03-16T09:21:07Z,2026-03-04T23:00:23Z,Python,93,3951,3736,3501,0.9370985010706638
Python-100-Days,jackfrued/Python-100-Days,https://github.com/jackfrued/Python-100-Days,179260,2018-03-01T16:05:52Z,2026-03-04T21:41:33Z,Jupyter Notebook,0,13,711,188,0.26441631504922647
n8n,n8n-io/n8n,https://github.com/n8n-io/n8n,177582,2019-06-22T09:24:21Z,2026-03-04T23:01:04Z,TypeScript,547,14056,8196,7722,0.9421669106881405
flutter,flutter/flutter,https://github.com/flutter/flutter,175425,2015-03-06T22:54:58Z,2026-03-04T22:50:08Z,Dart,7,46916,112424,100258,0.8917846723119619
bootstrap,twbs/bootstrap,https://github.com/twbs/bootstrap,174017,2011-07-29T21:19:00Z,2026-03-04T22:51:47Z,MDX,94,9113,22848,22453,0.9827118347338936
gitignore,github/gitignore,https://github.com/github/gitignore,172818,2010-11-08T20:17:14Z,2026-03-04T22:12:22Z,,0,1727,0,0,0
Microsoft-Activation-Scripts,massgravel/Microsoft-Activation-Scripts,https://github.com/massgravel/Microsoft-Activation-Scripts,167690,2020-01-12T23:03:34Z,2026-03-04T22:59:18Z,Batchfile,29,5,908,906,0.9977973568281938
awesome-go,avelino/awesome-go,https://github.com/avelino/awesome-go,166558,2014-07-06T13:42:15Z,2026-03-04T22:33:36Z,Go,0,3605,727,713,0.9807427785419532
ollama,ollama/ollama,https://github.com/ollama/ollama,164091,2023-06-26T19:39:32Z,2026-03-04T22:31:52Z,Go,188,3069,9477,7496,0.7909676057824206
stable-diffusion-webui,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,161486,2022-08-22T14:05:26Z,2026-03-04T23:01:26Z,Python,27,1884,7885,5486,0.6957514267596703
the-art-of-command-line,jlevy/the-art-of-command-line,https://github.com/jlevy/the-art-of-command-line,160045,2015-05-20T15:11:03Z,2026-03-04T20:42:18Z,,0,317,258,136,0.5271317829457365
transformers,huggingface/transformers,https://github.com/huggingface/transformers,157391,2018-10-29T13:56:00Z,2026-03-04T22:51:16Z,Python,244,18722,18655,17581,0.9424283034039131
JavaGuide,Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,154031,2018-05-07T13:27:00Z,2026-03-04T22:50:16Z,Java,0,1213,1130,1056,0.9345132743362832
FreeDomain,DigitalPlatDev/FreeDomain,https://github.com/DigitalPlatDev/FreeDomain,150673,2024-05-30T13:23:00Z,2026-03-04T23:03:20Z,HTML,0,1,0,0,0
prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,150032,2022-12-05T13:54:13Z,2026-03-04T23:01:30Z,HTML,0,200,131,126,0.9618320610687023
yt-dlp,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,149590,2020-10-26T04:22:55Z,2026-03-04T22:30:36Z,Python,131,3229,11118,9301,0.8365713257780176
javascript,airbnb/javascript,https://github.com/airbnb/javascript,148087,2012-11-01T23:13:50Z,2026-03-04T20:34:36Z,JavaScript,0,813,1399,1299,0.9285203716940672
langflow,langflow-ai/langflow,https://github.com/langflow-ai/langflow,145253,2023-02-08T22:28:03Z,2026-03-04T22:00:14Z,Python,283,5773,3158,2818,0.8923369221025966
HelloGitHub,521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,144747,2016-05-04T06:24:11Z,2026-03-04T22:58:49Z,Python,63,17,2961,2681,0.9054373522458629
youtube-dl,ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl,139781,2010-10-31T14:35:07Z,2026-03-04T19:53:54Z,Python,341,1646,26819,23190,0.8646854841716693
next.js,vercel/next.js,https://github.com/vercel/next.js,138147,2016-10-05T23:32:51Z,2026-03-04T21:55:32Z,JavaScript,1000,26124,24308,22256,0.9155833470462399
tech-interview-handbook,yangshun/tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,137973,2016-07-05T05:00:48Z,2026-03-04T21:53:56Z,TypeScript,0,486,120,76,0.6333333333333333
scrcpy,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,136480,2017-11-21T18:00:27Z,2026-03-04T22:39:32Z,C,50,123,5956,3285,0.5515446608462055
fucking-algorithm,labuladong/fucking-algorithm,https://github.com/labuladong/fucking-algorithm,132900,2020-02-19T09:01:23Z,2026-03-04T19:16:24Z,Markdown,0,244,962,962,1.0
go,golang/go,https://github.com/golang/go,132883,2014-08-19T04:33:40Z,2026-03-04T22:59:50Z,Go,0,1,70389,60956,0.8659875832871613
dify,langgenius/dify,https://github.com/langgenius/dify,131197,2023-04-12T07:40:24Z,2026-03-04T22:51:40Z,TypeScript,158,9694,16718,16308,0.9754755353511185
PowerToys,microsoft/PowerToys,https://github.com/microsoft/PowerToys,130212,2019-05-01T17:44:02Z,2026-03-04T22:43:28Z,C#,127,6347,38231,30142,0.7884177761502446
langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,128245,2022-10-17T02:58:36Z,2026-03-04T22:45:05Z,Python,1000,16033,9111,8870,0.9735484579080232
system-prompts-and-models-of-ai-tools,x1xhlol/system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,127870,2025-03-05T16:38:29Z,2026-03-04T22:50:37Z,,0,46,189,108,0.5714285714285714
30-seconds-of-code,Chalarangelo/30-seconds-of-code,https://github.com/Chalarangelo/30-seconds-of-code,126941,2017-11-29T17:35:03Z,2026-03-04T21:37:13Z,JavaScript,12,836,300,300,1.0
open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,125740,2023-10-06T22:08:27Z,2026-03-04T21:51:59Z,Python,152,3313,7785,7608,0.9772639691714836
react-native,facebook/react-native,https://github.com/facebook/react-native,125499,2015-01-09T18:10:16Z,2026-03-04T21:28:02Z,C++,443,955,27578,26830,0.9728769308869388
hello-algo,krahets/hello-algo,https://github.com/krahets/hello-algo,122642,2022-11-04T11:08:34Z,2026-03-04T19:37:30Z,Java,10,968,282,274,0.9716312056737588
kubernetes,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,120922,2014-06-06T22:56:04Z,2026-03-04T22:52:02Z,Go,784,63984,48613,46779,0.9622734659453233
electron,electron/electron,https://github.com/electron/electron,120308,2013-04-12T01:47:36Z,2026-03-04T22:57:48Z,C++,1000,24530,21476,20734,0.9654498044328553
free-for-dev,ripienaar/free-for-dev,https://github.com/ripienaar/free-for-dev,118600,2015-03-18T21:06:26Z,2026-03-04T21:50:47Z,HTML,0,2900,0,0,0
excalidraw,excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,118005,2020-01-02T01:04:43Z,2026-03-04T23:01:23Z,TypeScript,14,3837,4642,2538,0.5467470917707885
free-programming-books-zh_CN,justjavac/free-programming-books-zh_CN,https://github.com/justjavac/free-programming-books-zh_CN,116392,2013-11-04T01:59:19Z,2026-03-04T19:40:14Z,,3,282,0,0,0
node,nodejs/node,https://github.com/nodejs/node,116064,2014-11-26T19:57:11Z,2026-03-04T22:32:30Z,JavaScript,484,11889,20084,18326,0.9124676359290977
opencode,anomalyco/opencode,https://github.com/anomalyco/opencode,115888,2025-04-30T20:08:00Z,2026-03-04T23:00:40Z,TypeScript,727,2570,9682,5052,0.5217930179714935
d3,d3/d3,https://github.com/d3/d3,112464,2010-09-27T17:22:42Z,2026-03-04T22:50:06Z,Shell,194,494,2239,2229,0.9955337204108977
iptv,iptv-org/iptv,https://github.com/iptv-org/iptv,112400,2018-11-14T22:00:57Z,2026-03-04T23:01:48Z,TypeScript,0,6821,21730,21423,0.9858720662678325
three.js,mrdoob/three.js,https://github.com/mrdoob/three.js,111170,2010-03-23T18:58:01Z,2026-03-04T21:10:59Z,JavaScript,175,15229,13507,13064,0.967202191456282
rust,rust-lang/rust,https://github.com/rust-lang/rust,110884,2010-06-16T20:39:03Z,2026-03-04T22:50:06Z,Rust,146,69525,61590,50459,0.8192726091898035
rustdesk,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,108625,2020-09-28T15:36:08Z,2026-03-04T22:05:03Z,Rust,35,3944,3999,3933,0.9834958739684921
axios,axios/axios,https://github.com/axios/axios,108578,2014-08-18T22:30:27Z,2026-03-04T21:58:03Z,JavaScript,109,1134,4958,4756,0.9592577652279145
TypeScript,microsoft/TypeScript,https://github.com/microsoft/TypeScript,108016,2014-06-17T15:28:39Z,2026-03-04T23:01:42Z,TypeScript,214,14857,42958,37982,0.8841659295125471
Awesome-Hacking,Hack-with-Github/Awesome-Hacking,https://github.com/Hack-with-Github/Awesome-Hacking,107735,2016-03-30T15:47:10Z,2026-03-04T22:33:46Z,,0,34,0,0,0
ui,shadcn-ui/ui,https://github.com/shadcn-ui/ui,107712,2023-01-04T12:43:27Z,2026-03-04T22:29:45Z,TypeScript,75,1007,3930,2945,0.7493638676844784
generative-ai-for-beginners,microsoft/generative-ai-for-beginners,https://github.com/microsoft/generative-ai-for-beginners,107508,2023-06-19T16:28:59Z,2026-03-04T20:57:28Z,Jupyter Notebook,0,521,207,201,0.9710144927536232
godot,godotengine/godot,https://github.com/godotengine/godot,107333,2014-01-04T16:05:36Z,2026-03-04T22:36:24Z,C++,66,41418,61261,48285,0.7881849790241753
GitHub-Chinese-Top-Charts,GrowingGit/GitHub-Chinese-Top-Charts,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,106566,2019-09-05T03:01:56Z,2026-03-04T19:40:45Z,Java,0,0,343,162,0.47230320699708456
deno,denoland/deno,https://github.com/denoland/deno,106306,2018-05-15T01:34:26Z,2026-03-04T21:49:53Z,Rust,367,14278,13949,11590,0.8308839343322102
nodebestpractices,goldbergyoni/nodebestpractices,https://github.com/goldbergyoni/nodebestpractices,105139,2017-09-15T08:33:19Z,2026-03-04T18:58:47Z,Dockerfile,0,766,334,286,0.8562874251497006
frp,fatedier/frp,https://github.com/fatedier/frp,104870,2015-12-21T15:24:59Z,2026-03-04T22:02:11Z,Go,109,733,4058,4022,0.9911286347954658
ComfyUI,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,104862,2023-01-17T03:15:56Z,2026-03-04T21:46:50Z,Python,121,2198,7959,4503,0.5657745947983415
create-react-app,facebook/create-react-app,https://github.com/facebook/create-react-app,103834,2016-07-17T14:55:11Z,2026-03-04T22:06:16Z,JavaScript,83,1949,8421,6574,0.7806673791711198
papers-we-love,papers-we-love/papers-we-love,https://github.com/papers-we-love/papers-we-love,103795,2013-12-15T14:31:41Z,2026-03-04T22:33:51Z,Shell,0,439,248,246,0.9919354838709677
tauri,tauri-apps/tauri,https://github.com/tauri-apps/tauri,103630,2019-07-13T09:09:37Z,2026-03-04T22:49:58Z,Rust,0,5399,6166,4910,0.7963023029516705
terminal,microsoft/terminal,https://github.com/microsoft/terminal,102009,2017-08-11T18:38:22Z,2026-03-04T18:45:31Z,C++,146,4378,13815,12167,0.880709373868983
DeepSeek-V3,deepseek-ai/DeepSeek-V3,https://github.com/deepseek-ai/DeepSeek-V3,101882,2024-12-26T09:52:40Z,2026-03-04T21:36:23Z,Python,1,25,720,677,0.9402777777777778
clash-verge-rev,clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,100367,2023-11-21T18:24:03Z,2026-03-04T22:50:44Z,TypeScript,62,750,4998,4835,0.9673869547819127
angular,angular/angular,https://github.com/angular/angular,100063,2014-09-18T16:12:01Z,2026-03-04T22:49:04Z,TypeScript,609,5667,30371,29374,0.9671726317869019
awesome-llm-apps,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,99589,2024-04-29T05:30:25Z,2026-03-04T23:03:50Z,Python,0,170,119,119,1.0
awesome-mac,jaywcjlove/awesome-mac,https://github.com/jaywcjlove/awesome-mac,99518,2016-07-17T15:33:47Z,2026-03-04T22:41:42Z,JavaScript,13,1081,512,378,0.73828125
supabase,supabase/supabase,https://github.com/supabase/supabase,98534,2019-10-12T05:56:49Z,2026-03-04T22:41:14Z,TypeScript,25,15550,5240,4971,0.9486641221374046
HowToCook,Anduin2017/HowToCook,https://github.com/Anduin2017/HowToCook,98499,2020-02-29T10:43:49Z,2026-03-04T18:38:12Z,Dockerfile,4,614,827,364,0.44014510278113667
every-programmer-should-know,mtdvio/every-programmer-should-know,https://github.com/mtdvio/every-programmer-should-know,98175,2017-08-24T13:18:26Z,2026-03-04T22:45:10Z,,0,110,45,31,0.6888888888888889
material-ui,mui/material-ui,https://github.com/mui/material-ui,98003,2014-08-18T19:11:54Z,2026-03-04T19:14:28Z,JavaScript,555,21475,20347,18750,0.9215117707770187
pytorch,pytorch/pytorch,https://github.com/pytorch/pytorch,97963,2016-08-13T05:26:41Z,2026-03-04T22:51:21Z,Python,64,6428,57116,41011,0.7180299740878213
v2rayN,2dust/v2rayN,https://github.com/2dust/v2rayN,97892,2019-07-30T03:47:24Z,2026-03-04T22:50:07Z,C#,299,395,6596,6592,0.9993935718617344
ant-design,ant-design/ant-design,https://github.com/ant-design/ant-design,97665,2015-04-24T15:37:24Z,2026-03-04T17:29:20Z,TypeScript,740,17050,32403,31114,0.9602197327407956
neovim,neovim/neovim,https://github.com/neovim/neovim,96948,2014-01-31T13:39:22Z,2026-03-04T22:50:33Z,Vim Script,48,17725,13746,12104,0.8805470682380329
llama.cpp,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,96674,2023-03-10T18:58:00Z,2026-03-04T22:58:45Z,C++,1000,7468,7115,6678,0.9385804638088545
gemini-cli,google-gemini/gemini-cli,https://github.com/google-gemini/gemini-cli,96440,2025-04-17T17:04:31Z,2026-03-04T22:32:08Z,TypeScript,391,5250,10694,8663,0.8100804189265008
fastapi,fastapi/fastapi,https://github.com/fastapi/fastapi,95872,2018-12-08T08:21:47Z,2026-03-04T22:32:29Z,Python,269,3165,3506,3495,0.9968625213918996
thefuck,nvbn/thefuck,https://github.com/nvbn/thefuck,95588,2015-04-08T15:08:04Z,2026-03-04T22:50:05Z,Python,17,481,774,477,0.6162790697674418
whisper,openai/whisper,https://github.com/openai/whisper,95425,2022-09-16T20:02:54Z,2026-03-04T23:00:43Z,Python,13,119,0,0,0
Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,95378,2020-11-10T02:44:00Z,2026-03-04T20:49:26Z,JavaScript,0,654,422,362,0.8578199052132701
clean-code-javascript,ryanmcdermott/clean-code-javascript,https://github.com/ryanmcdermott/clean-code-javascript,94313,2016-11-25T22:25:41Z,2026-03-04T20:04:48Z,JavaScript,0,149,245,165,0.673469387755102
immich,immich-app/immich,https://github.com/immich-app/immich,94035,2022-02-03T15:56:27Z,2026-03-04T22:58:47Z,TypeScript,287,8719,7999,7485,0.9357419677459683
tailwindcss,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,93909,2017-10-06T14:59:14Z,2026-03-04T20:00:27Z,TypeScript,300,3302,4771,4720,0.9893104171033327
java-design-patterns,iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,93793,2014-08-09T16:45:18Z,2026-03-04T19:45:59Z,Java,0,1520,978,839,0.8578732106339468
puppeteer,puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,93701,2017-05-09T22:16:13Z,2026-03-04T22:59:58Z,TypeScript,646,5832,7322,7064,0.9647637257579896
nvm,nvm-sh/nvm,https://github.com/nvm-sh/nvm,92017,2010-04-15T17:47:47Z,2026-03-04T18:38:31Z,Shell,71,741,2393,2062,0.8616798997074802
DeepSeek-R1,deepseek-ai/DeepSeek-R1,https://github.com/deepseek-ai/DeepSeek-R1,91906,2025-01-20T11:57:28Z,2026-03-04T20:56:52Z,,1,10,691,664,0.9609261939218524
app-ideas,florinpop17/app-ideas,https://github.com/florinpop17/app-ideas,90924,2019-02-25T18:36:56Z,2026-03-04T23:02:44Z,,0,151,195,51,0.26153846153846155
vue-element-admin,PanJiaChen/vue-element-admin,https://github.com/PanJiaChen/vue-element-admin,90286,2017-04-17T03:35:49Z,2026-03-04T22:50:07Z,Vue,49,311,3613,2356,0.6520896761693883
markitdown,microsoft/markitdown,https://github.com/microsoft/markitdown,90077,2024-11-13T19:56:40Z,2026-03-04T22:43:29Z,Python,18,170,386,83,0.21502590673575128
storybook,storybookjs/storybook,https://github.com/storybookjs/storybook,89356,2016-03-18T04:23:44Z,2026-03-04T22:54:14Z,TypeScript,1000,12272,14154,12041,0.850713579200226
bitcoin,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,88346,2010-12-19T15:16:43Z,2026-03-04T21:41:33Z,C++,63,16163,9011,8648,0.9597159027854844
firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,88206,2024-04-15T21:02:29Z,2026-03-04T22:56:31Z,TypeScript,32,1350,824,778,0.9441747572815534
gin,gin-gonic/gin,https://github.com/gin-gonic/gin,88189,2014-06-16T23:57:25Z,2026-03-04T22:02:35Z,Go,29,1224,2382,1786,0.7497900923593619
bun,oven-sh/bun,https://github.com/oven-sh/bun,87863,2021-04-14T00:48:17Z,2026-03-04T21:56:11Z,Zig,210,7176,15757,10915,0.6927080027924097
NextChat,ChatGPTNextWeb/NextChat,https://github.com/ChatGPTNextWeb/NextChat,87425,2023-03-10T18:27:54Z,2026-03-04T21:42:09Z,TypeScript,77,894,3582,2899,0.809324399776661
LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,87071,2023-07-23T18:15:57Z,2026-03-04T23:02:56Z,Jupyter Notebook,0,481,218,218,1.0
django,django/django,https://github.com/django/django,86972,2012-04-28T02:47:18Z,2026-03-04T22:56:22Z,Python,0,10322,0,0,0
hugo,gohugoio/hugo,https://github.com/gohugoio/hugo,86903,2013-07-04T15:26:26Z,2026-03-04T22:43:00Z,Go,365,3239,8033,7792,0.9699987551350678
mermaid,mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,86470,2014-11-01T23:52:32Z,2026-03-04T21:58:44Z,TypeScript,179,2582,3576,2209,0.6177293064876958
opencv,opencv/opencv,https://github.com/opencv/opencv,86430,2012-07-19T09:40:17Z,2026-03-04T22:50:07Z,C++,67,13504,11433,8866,0.7754745036298434
svelte,sveltejs/svelte,https://github.com/sveltejs/svelte,85991,2016-11-20T18:13:05Z,2026-03-04T22:15:28Z,JavaScript,606,6515,8923,8009,0.8975680824834696
weekly,ruanyf/weekly,https://github.com/ruanyf/weekly,85153,2018-10-13T12:36:07Z,2026-03-04T20:56:42Z,,0,105,8470,1285,0.15171192443919718
core,home-assistant/core,https://github.com/home-assistant/core,85131,2013-09-17T07:29:48Z,2026-03-04T22:45:41Z,Python,1000,82516,68214,65324,0.9576333304013839
manim,3b1b/manim,https://github.com/3b1b/manim,84974,2015-03-22T18:50:58Z,2026-03-04T22:16:59Z,Python,13,661,1223,765,0.6255110384300899
ML-For-Beginners,microsoft/ML-For-Beginners,https://github.com/microsoft/ML-For-Beginners,84122,2021-03-03T01:34:05Z,2026-03-04T22:08:15Z,Jupyter Notebook,0,446,158,158,1.0
laravel,laravel/laravel,https://github.com/laravel/laravel,83874,2011-06-08T03:06:08Z,2026-03-04T22:14:44Z,Blade,211,1670,0,0,0
skills,anthropics/skills,https://github.com/anthropics/skills,83656,2025-09-22T15:53:31Z,2026-03-04T23:04:02Z,Python,0,21,147,21,0.14285714285714285
uptime-kuma,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,83586,2021-07-03T01:02:42Z,2026-03-04T23:03:15Z,JavaScript,124,1680,4640,3980,0.8577586206896551
playwright,microsoft/playwright,https://github.com/microsoft/playwright,83476,2019-11-15T18:32:42Z,2026-03-04T21:04:02Z,TypeScript,158,16265,17092,16504,0.9655979405569858
awesome-for-beginners,MunGell/awesome-for-beginners,https://github.com/MunGell/awesome-for-beginners,83130,2015-10-24T19:53:36Z,2026-03-04T23:01:58Z,,0,469,204,188,0.9215686274509803
mall,macrozheng/mall,https://github.com/macrozheng/mall,83009,2018-04-04T01:11:44Z,2026-03-04T22:50:15Z,Java,3,1,499,489,0.9799599198396793
realworld,realworld-apps/realworld,https://github.com/realworld-apps/realworld,82906,2016-02-26T20:49:53Z,2026-03-04T22:37:12Z,TypeScript,0,434,545,511,0.9376146788990826
animate.css,animate-css/animate.css,https://github.com/animate-css/animate.css,82616,2011-10-12T10:07:38Z,2026-03-04T22:54:58Z,CSS,22,315,883,843,0.9546998867497168
awesome-mcp-servers,punkpeye/awesome-mcp-servers,https://github.com/punkpeye/awesome-mcp-servers,82178,2024-11-30T04:49:10Z,2026-03-04T22:22:33Z,,0,1369,207,148,0.714975845410628
devops-exercises,bregman-arie/devops-exercises,https://github.com/bregman-arie/devops-exercises,81385,2019-10-03T17:31:21Z,2026-03-04T18:24:06Z,Python,0,309,103,69,0.6699029126213593
awesome-interview-questions,DopplerHQ/awesome-interview-questions,https://github.com/DopplerHQ/awesome-interview-questions,81236,2015-11-28T09:48:17Z,2026-03-04T22:34:04Z,,0,175,61,34,0.5573770491803278
FiraCode,tonsky/FiraCode,https://github.com/tonsky/FiraCode,81233,2014-11-11T19:32:38Z,2026-03-04T22:58:55Z,Clojure,29,142,1380,959,0.6949275362318841
syncthing,syncthing/syncthing,https://github.com/syncthing/syncthing,80511,2013-11-26T09:48:21Z,2026-03-04T21:03:12Z,Go,462,2837,5858,5486,0.9364970979856606
uv,astral-sh/uv,https://github.com/astral-sh/uv,80265,2023-10-02T20:24:11Z,2026-03-04T22:38:11Z,Rust,259,8495,8605,6252,0.726554328878559
spring-boot,spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,80162,2012-10-19T15:02:57Z,2026-03-04T22:34:54Z,Java,339,42,41368,40891,0.9884693482885322
servers,modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,80117,2024-11-19T01:10:17Z,2026-03-04T22:36:23Z,TypeScript,24,1178,837,560,0.6690561529271206
system-design-101,ByteByteGoHq/system-design-101,https://github.com/ByteByteGoHq/system-design-101,79954,2023-09-18T20:52:03Z,2026-03-04T22:15:51Z,,0,23,58,18,0.3103448275862069
Deep-Live-Cam,hacksider/Deep-Live-Cam,https://github.com/hacksider/Deep-Live-Cam,79820,2023-09-24T13:19:31Z,2026-03-04T20:06:07Z,Python,10,98,1114,1032,0.926391382405745
browser-use,browser-use/browser-use,https://github.com/browser-use/browser-use,79592,2024-10-31T16:00:56Z,2026-03-04T22:29:54Z,Python,118,1668,1398,1269,0.907725321888412
funNLP,fighting41love/funNLP,https://github.com/fighting41love/funNLP,79188,2018-08-21T11:20:39Z,2026-03-04T17:31:52Z,Python,0,14,85,48,0.5647058823529412
advanced-java,doocs/advanced-java,https://github.com/doocs/advanced-java,78874,2018-10-06T11:38:30Z,2026-03-04T17:32:45Z,Java,1,89,148,147,0.9932432432432432
github-readme-stats,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,78605,2020-07-09T10:34:22Z,2026-03-04T20:09:31Z,JavaScript,0,1568,1386,1231,0.8881673881673882
